DoB_month,DoB_day,DoB_year,Age,Name,College,Sex,Eye_Colour,Hair_Colour,Head_length,Face_breadth,Face_iobreadth
11,28,1897,21,Edward Hanson,Gonville & Caius,Male,light,jet-black,19.558,14.732,5.842
1,24,1886,25,Jose Harris,Fitzwilliam,Male,light,red,20.066000000000003,14.986,5.588000000000001
8,28,1874,24,Austin Mckenzie,Downing,Male,light,dark,20.066000000000003,16.002,6.35
3,20,1865,24,Larry Barrett,St John's,Male,medium,jet-black,20.066000000000003,15.24,6.604
5,16,1880,18,David Martinez,Clare,Male,medium,red,20.066000000000003,15.748000000000001,6.096
3,4,1887,22,Douglas Rhodes,Selwyn,Male,medium,jet-black,20.066000000000003,14.478000000000002,6.096
11,9,1875,21,Johnny Lopez,Emmanuel,Male,dark,fair,19.812,15.24,5.842
12,2,1887,27,Antonio Marshall,St John's,Male,dark,dark,19.812,14.478000000000002,6.35
2,5,1873,20,Brandon Benson,Downing,Male,dark,brown,20.573999999999998,15.24,6.604
8,13,1881,21,Jason Barnes,Selwyn,Male,light,fair,20.32,15.748000000000001,6.604
7,17,1871,20,Adrian West,Jesus,Male,dark,jet-black,19.558,14.986,5.842
6,6,1893,19,Troy Fisher,Peterhouse,Male,dark,jet-black,20.32,15.24,6.35
9,4,1889,24,John Salinas,Queen's,Male,medium,jet-black,20.066000000000003,16.256,6.096
7,17,1891,23,Billy Holt,Queen's,Male,dark,brown,19.05,16.51,6.096
11,11,1890,19,Kevin Myers,Emmanuel,Male,dark,dark,18.796000000000003,15.494,6.096
6,1,1874,18,Robert Ramirez,Magdalene,Male,light,dark,20.066000000000003,14.732,5.588000000000001
6,26,1876,18,Kevin Noble,St Catharine's,Male,light,red,19.558,15.494,5.842
10,27,1871,20,Steven Garcia,Clare,Male,light,red,19.304,15.494,5.588000000000001
12,7,1896,23,David Ramirez,Downing,Male,medium,jet-black,19.05,14.478000000000002,6.35
6,26,1873,18,Peter Rush,Emmanuel,Male,dark,dark,20.066000000000003,15.24,5.588000000000001
5,14,1884,18,Daniel Soto,Trinity,Male,light,fair,19.558,16.002,6.096
9,23,1868,22,Steven Johnson,Jesus,Male,dark,brown,19.812,15.24,6.096
6,7,1894,23,Jeremy Dawson,Sidney Sussex,Male,medium,jet-black,19.304,15.494,7.111999999999999
12,8,1889,24,William Contreras,Trinity,Male,dark,dark,19.812,15.494,6.096
4,13,1871,19,Robert Rowe,Emmanuel,Male,light,brown,20.066000000000003,15.24,6.096
12,22,1879,20,Joshua Oconnor,Clare,Male,medium,fair,19.558,15.494,5.588000000000001
9,13,1870,27,Ronnie Mcconnell,King's,Male,medium,brown,19.812,14.732,6.096
6,8,1889,21,Christopher Simmons,Jesus,Male,light,fair,20.066000000000003,14.986,6.604
11,18,1876,21,Andrew Valentine,Downing,Male,dark,dark,19.558,15.748000000000001,5.842
5,23,1879,19,Aaron Kim,Sidney Sussex,Male,medium,fair,18.288,14.986,5.842
3,31,1885,19,Joseph Lee,Trinity Hall,Male,medium,jet-black,19.812,14.223999999999998,5.842
3,21,1860,29,Ryan Malone,Jesus,Male,dark,red,18.796000000000003,15.494,6.35
4,25,1895,23,Christopher Ramirez,Trinity,Male,dark,fair,18.796000000000003,16.002,6.096
6,10,1883,18,Phillip Young,St John's,Male,dark,fair,20.573999999999998,15.748000000000001,6.8580000000000005
9,7,1890,19,Joseph Hutchinson,Sidney Sussex,Male,dark,fair,20.066000000000003,14.732,6.604
2,8,1879,22,Charles Gray,St John's,Male,dark,jet-black,19.558,15.24,6.604
3,16,1888,20,Kyle Sanders,Pembroke,Male,light,fair,20.828,15.494,6.096
7,6,1876,28,Phillip Lamb,Clare,Male,dark,dark,19.05,15.24,6.604
3,4,1876,24,Daniel Boyd,Jesus,Male,light,red,19.304,15.748000000000001,6.35
2,20,1872,21,Brent Manning,Trinity Hall,Male,dark,fair,19.558,15.748000000000001,5.842
1,5,1890,21,John Espinoza,Pembroke,Male,dark,dark,21.59,15.24,5.842
7,2,1892,23,Zachary Jones,Queen's,Male,dark,jet-black,19.304,15.24,6.35
1,29,1878,23,Jack Mendez,Pembroke,Male,medium,jet-black,19.05,15.494,5.588000000000001
10,2,1871,23,James Long,Queen's,Male,dark,fair,18.796000000000003,16.002,6.604
5,22,1902,18,Samuel Ross,Emmanuel,Male,light,jet-black,20.32,14.478000000000002,5.842
11,1,1900,18,Jeffery Gutierrez,Queen's,Male,light,red,19.812,15.494,5.842
5,26,1892,21,Robert Jones,Peterhouse,Male,dark,jet-black,19.05,15.494,6.096
1,17,1899,21,Edgar Fisher,Trinity,Male,light,fair,19.05,14.732,6.604
6,1,1868,24,Joshua Ramos,St John's,Male,light,dark,19.558,16.256,6.604
3,22,1898,20,Christopher Williams,Magdalene,Male,dark,jet-black,19.558,15.24,6.096
11,13,1869,24,David Morris,Jesus,Male,dark,fair,20.573999999999998,14.986,6.096
10,1,1886,23,George Randall,Gonville & Caius,Male,dark,fair,20.066000000000003,15.748000000000001,6.096
12,7,1895,22,Bradley Holden,King's,Male,light,brown,19.558,14.732,6.096
12,17,1900,18,Zachary Sims,Jesus,Male,light,fair,18.796000000000003,15.748000000000001,6.8580000000000005
8,31,1898,20,Mark Valentine,Sidney Sussex,Male,dark,brown,19.304,14.732,6.35
12,17,1875,25,David Brown,Fitzwilliam,Male,dark,red,20.066000000000003,15.494,6.096
4,17,1880,20,Robert Peterson,Clare,Male,medium,jet-black,20.573999999999998,15.748000000000001,5.842
9,7,1889,30,Jason Rios,Gonville & Caius,Male,dark,brown,19.304,14.223999999999998,6.096
2,25,1875,18,James Charles,St Edmund's,Male,dark,fair,21.336000000000002,15.494,6.096
6,4,1891,22,Edward Huff,Queen's,Male,dark,jet-black,20.573999999999998,15.24,5.842
8,16,1863,29,Gabriel Allen,Sidney Sussex,Male,light,dark,20.32,15.24,6.35
7,14,1872,27,Edward Garcia,Corpus Christi,Male,medium,jet-black,20.066000000000003,15.24,6.35
6,26,1891,18,Alex Moore,Queen's,Male,medium,fair,19.558,13.97,6.35
9,2,1888,21,John Orozco,Fitzwilliam,Male,dark,jet-black,19.812,14.732,5.588000000000001
11,7,1873,23,Dustin Norman,Trinity,Male,dark,fair,19.558,14.732,5.588000000000001
12,20,1891,21,James Woods,Christ's,Male,medium,dark,20.066000000000003,14.986,5.588000000000001
3,28,1872,24,Andre Buck,Queen's,Male,light,jet-black,19.304,15.494,6.35
7,3,1896,23,Tyler Branch,St Catharine's,Male,dark,brown,19.05,14.223999999999998,5.842
10,5,1889,21,Joseph Mcfarland,Pembroke,Male,medium,jet-black,20.828,15.748000000000001,5.842
3,7,1885,19,Nathan King,Fitzwilliam,Male,dark,brown,20.32,15.748000000000001,6.604
3,16,1895,20,Austin Munoz,Fitzwilliam,Male,light,brown,20.066000000000003,14.986,6.096
6,6,1893,19,Kenneth Matthews,King's,Male,medium,jet-black,19.812,15.494,6.096
12,13,1880,29,Philip Johnson,Trinity Hall,Male,dark,jet-black,19.812,15.748000000000001,6.604
4,27,1885,21,Steven Peterson,Trinity,Male,medium,brown,20.066000000000003,16.51,5.842
10,20,1893,21,Jonathan Fischer,Selwyn,Male,light,jet-black,20.066000000000003,15.24,6.096
6,1,1875,24,James Ortega,Fitzwilliam,Male,medium,brown,20.828,16.002,6.35
6,19,1873,27,Julian Thomas,Jesus,Male,medium,fair,19.812,14.223999999999998,6.35
2,7,1884,19,Charles Acevedo,Trinity,Male,dark,fair,19.558,14.986,5.842
9,13,1865,26,Steven Moore,Fitzwilliam,Male,medium,fair,18.034,14.478000000000002,6.096
3,1,1874,18,Sean Christensen,Emmanuel,Male,medium,dark,20.32,14.223999999999998,5.588000000000001
2,26,1868,22,Kevin Ward,Corpus Christi,Male,dark,dark,20.573999999999998,16.002,6.096
10,23,1889,21,Chad Green,Downing,Male,light,jet-black,19.304,15.24,6.604
1,26,1882,22,Charles Marshall,Pembroke,Male,light,fair,19.812,15.24,6.096
9,9,1887,20,Jason Wolf,Pembroke,Male,medium,dark,19.558,14.986,6.35
8,17,1893,18,Benjamin Page,Fitzwilliam,Male,dark,dark,19.812,14.986,6.604
9,29,1873,20,David Benitez,Queen's,Male,dark,brown,20.573999999999998,14.478000000000002,6.096
7,26,1870,25,Matthew Newman,Clare,Male,medium,fair,19.304,15.494,6.096
5,6,1869,24,Daniel Thomas,St Catharine's,Male,dark,jet-black,19.812,14.986,5.842
2,26,1897,22,Nicholas Patterson,Trinity,Male,dark,dark,19.304,15.494,5.842
3,16,1873,27,Miguel Mcconnell,Queen's,Male,dark,brown,20.573999999999998,15.494,5.588000000000001
3,9,1867,23,Andrew Santiago,Corpus Christi,Male,dark,fair,19.812,14.986,6.35
12,19,1898,22,Christopher Anderson,Queen's,Male,medium,brown,19.05,15.494,5.842
3,22,1866,24,Darren Page,Sidney Sussex,Male,light,brown,20.32,14.986,6.35
2,22,1874,20,Jason Wright,Selwyn,Male,medium,fair,18.796000000000003,14.986,5.3340000000000005
7,14,1872,18,Steven Nelson,Peterhouse,Male,medium,fair,19.05,15.494,6.35
1,15,1879,19,Brandon Hart,Fitzwilliam,Male,medium,fair,19.812,15.494,6.35
8,28,1872,24,Robert Collins,King's,Male,dark,dark,19.812,15.24,6.35
11,24,1894,23,Jeremy Hawkins,Trinity Hall,Male,light,jet-black,19.558,15.494,5.588000000000001
2,18,1871,22,Kelly Lopez,Girton,Female,medium,brown,18.796000000000003,14.478000000000002,5.842
7,9,1864,28,Dylan House,Sidney Sussex,Male,dark,fair,18.541999999999998,14.478000000000002,5.588000000000001
8,15,1878,24,Cody Soto,St Edmund's,Male,dark,fair,20.573999999999998,14.223999999999998,6.096
7,16,1892,19,Allen Johnson,Jesus,Male,medium,dark,20.32,14.732,5.842
5,5,1886,29,Eric Rivera,Peterhouse,Male,dark,dark,19.304,15.494,6.35
1,14,1867,26,Matthew Brooks,Magdalene,Male,dark,fair,20.32,15.748000000000001,6.096
6,29,1875,21,Jason Hanson,Corpus Christi,Male,dark,jet-black,19.558,15.494,6.096
7,25,1891,22,Anthony Garrett,Selwyn,Male,light,dark,20.066000000000003,15.748000000000001,5.842
5,14,1886,26,William Lin,Clare,Male,light,fair,20.32,14.478000000000002,6.096
3,17,1893,26,Casey Smith,Jesus,Male,light,brown,19.304,15.24,6.096
12,1,1890,18,Danny Little,Peterhouse,Male,medium,brown,20.573999999999998,15.24,5.588000000000001
7,15,1883,22,Alex Jenkins,Clare,Male,dark,fair,19.812,15.748000000000001,5.3340000000000005
11,25,1879,25,Daniel Mullins,Trinity,Male,dark,brown,19.812,14.223999999999998,6.096
10,13,1901,18,Dean Munoz,St John's,Male,dark,fair,20.32,15.494,6.096
10,14,1874,24,James Rose,Downing,Male,dark,brown,19.304,15.24,6.604
3,13,1890,29,Frank Rush,Queen's,Male,dark,brown,20.573999999999998,15.24,6.096
5,11,1879,20,Christopher Sharp,Peterhouse,Male,dark,brown,19.304,15.748000000000001,6.096
4,8,1882,22,Christopher Ramsey,King's,Male,medium,fair,20.573999999999998,15.24,6.604
2,14,1877,21,Michael Hamilton,Jesus,Male,medium,brown,19.812,14.986,6.096
7,21,1887,22,David Rodriguez,Sidney Sussex,Male,dark,dark,20.066000000000003,14.732,5.842
2,5,1872,22,Ryan Harris,Pembroke,Male,light,jet-black,20.066000000000003,14.986,5.842
10,11,1882,19,Johnny Coleman,Trinity Hall,Male,dark,dark,20.066000000000003,14.986,6.35
10,26,1896,24,Joseph Martin,Magdalene,Male,light,dark,20.066000000000003,15.24,5.842
6,22,1889,19,Shawn Gomez,Queen's,Male,dark,dark,20.066000000000003,16.002,6.604
10,7,1870,25,Ronald Gates,Pembroke,Male,medium,red,20.066000000000003,15.748000000000001,5.842
2,10,1894,24,Richard Meyer,Sidney Sussex,Male,dark,fair,19.812,15.494,5.842
1,7,1865,24,Zachary Bishop,Trinity,Male,dark,jet-black,19.812,15.494,6.604
3,25,1889,21,Kenneth Francis,Selwyn,Male,dark,fair,19.558,16.002,5.588000000000001
1,23,1889,24,Brian Butler,Downing,Male,dark,brown,19.812,14.223999999999998,6.35
3,15,1878,24,Michael Conley,St Catharine's,Male,dark,brown,20.32,15.748000000000001,6.096
8,8,1901,18,Anthony Rice,Corpus Christi,Male,dark,red,19.05,15.494,5.842
8,8,1881,19,Eric Harrington,Trinity,Male,light,brown,19.558,16.51,6.096
4,17,1896,23,John Farrell,Peterhouse,Male,medium,fair,19.304,15.24,6.096
2,3,1870,19,Jose Zuniga,Clare,Male,medium,brown,19.558,15.494,6.8580000000000005
1,24,1890,23,Daniel Grant,Trinity Hall,Male,dark,red,19.812,15.494,5.842
3,23,1873,24,David Harmon,Selwyn,Male,dark,jet-black,20.066000000000003,16.764,6.35
5,31,1866,24,Antonio Anderson,St John's,Male,dark,fair,20.066000000000003,14.986,5.842
10,5,1887,18,Matthew Gonzales,Fitzwilliam,Male,light,fair,19.304,15.24,5.842
2,13,1885,24,Brian Robertson,St Edmund's,Male,medium,fair,19.812,15.494,6.096
11,23,1891,21,John Harrell,Christ's,Male,dark,fair,19.812,15.24,5.842
5,28,1898,19,Ryan Jensen,Selwyn,Male,dark,brown,19.05,14.223999999999998,6.096
1,17,1882,22,Andrew Ramos,Christ's,Male,dark,brown,19.304,14.986,6.604
12,17,1894,22,Noah Brown,Trinity,Male,medium,brown,19.304,15.494,5.3340000000000005
5,19,1897,23,Richard Ray,Trinity,Male,light,jet-black,20.066000000000003,15.24,6.096
4,15,1875,23,Roberto Robertson,St John's,Male,medium,fair,19.812,14.986,6.35
2,26,1892,24,Robert Anderson,Jesus,Male,medium,jet-black,20.828,15.494,5.842
10,22,1893,20,Antonio Sanchez,St Catharine's,Male,light,dark,19.812,15.24,5.842
1,17,1898,19,Keith Schultz,Peterhouse,Male,medium,fair,18.796000000000003,16.002,6.096
10,6,1895,22,Chad Daniels,Downing,Male,dark,jet-black,19.05,14.986,6.35
4,7,1899,21,Brandon Smith,Selwyn,Male,light,red,19.558,15.494,6.096
8,29,1896,21,Benjamin Chaney,Trinity,Male,dark,brown,19.558,15.748000000000001,6.35
7,30,1878,19,Matthew Chavez,Pembroke,Male,dark,jet-black,20.066000000000003,14.732,6.8580000000000005
5,5,1897,20,Steven Johnson,St Catharine's,Male,light,jet-black,19.812,16.51,6.8580000000000005
6,6,1872,22,Travis Alexander,St Edmund's,Male,medium,dark,20.066000000000003,14.986,6.604
2,18,1874,18,Ryan Allen,Fitzwilliam,Male,dark,brown,20.066000000000003,15.494,6.35
8,8,1885,29,Jamie Cooper,Clare,Male,dark,dark,20.066000000000003,14.986,6.604
4,4,1869,24,Michael Parker,Peterhouse,Male,dark,dark,20.066000000000003,15.748000000000001,5.842
12,8,1876,20,Richard Scott,Magdalene,Male,medium,fair,20.828,14.986,5.842
3,18,1894,21,Alexander Lee,Sidney Sussex,Male,light,fair,20.066000000000003,15.24,6.096
7,9,1884,24,Mark Thomas,St John's,Male,light,brown,19.812,14.732,5.842
1,5,1879,20,Phillip Thomas,Magdalene,Male,light,jet-black,19.812,14.732,5.842
5,7,1886,25,Rodney Swanson,Downing,Male,dark,brown,20.066000000000003,15.24,5.842
6,16,1872,29,Richard Johnson,St John's,Male,medium,brown,19.812,15.494,6.35
3,15,1871,19,Matthew Black,Magdalene,Male,medium,jet-black,20.32,15.494,5.842
8,29,1886,22,Justin Roberts,Christ's,Male,medium,fair,19.05,15.24,6.604
11,20,1874,24,Jason Kane,Jesus,Male,medium,jet-black,18.796000000000003,15.494,5.842
4,30,1864,25,Marcus Perez,St Edmund's,Male,medium,brown,18.796000000000003,14.478000000000002,6.35
3,28,1893,24,Nathan Best,Trinity,Male,light,jet-black,18.796000000000003,15.24,5.588000000000001
12,15,1884,24,William Hughes,Selwyn,Male,dark,fair,20.066000000000003,14.223999999999998,5.842
12,21,1874,21,Jerry Moody,Magdalene,Male,dark,jet-black,20.066000000000003,15.494,5.842
5,24,1880,19,Robert Fernandez,Queen's,Male,medium,fair,20.32,15.748000000000001,6.35
9,18,1870,30,Thomas Bowen,Emmanuel,Male,light,fair,20.066000000000003,16.002,5.842
1,27,1881,21,Jordan Adams,Selwyn,Male,dark,jet-black,20.573999999999998,14.478000000000002,5.588000000000001
12,20,1882,22,Jacob Carpenter,Pembroke,Male,dark,brown,20.828,15.24,6.604
12,9,1892,24,Michael Guerrero,Corpus Christi,Male,light,dark,19.304,14.732,5.842
5,19,1887,18,William Jones,Emmanuel,Male,medium,fair,19.558,14.732,5.588000000000001
9,24,1880,22,Thomas Morris,Queen's,Male,medium,brown,19.812,15.494,5.588000000000001
8,28,1899,20,Charles Carson,St Edmund's,Male,dark,fair,18.796000000000003,15.494,6.604
10,26,1882,22,Chad Hill,Emmanuel,Male,dark,jet-black,19.558,14.223999999999998,5.3340000000000005
6,22,1901,18,Christopher Haney,Jesus,Male,medium,brown,20.066000000000003,14.732,6.096
9,10,1878,24,Jimmy King,Fitzwilliam,Male,dark,dark,19.558,15.494,6.096
9,29,1869,23,Robert Steele,Trinity Hall,Male,dark,fair,19.812,15.494,5.588000000000001
10,3,1873,22,Gerald Bruce,Clare,Male,dark,jet-black,19.304,14.732,5.842
12,10,1881,21,Charles Edwards,St John's,Male,dark,fair,20.573999999999998,14.986,6.8580000000000005
3,21,1892,23,Richard Schultz,Queen's,Male,medium,fair,18.796000000000003,15.748000000000001,5.08
10,3,1872,19,Nathaniel Hill,Corpus Christi,Male,medium,jet-black,20.573999999999998,15.24,5.842
8,14,1889,22,Justin Gonzalez,Sidney Sussex,Male,dark,dark,19.558,14.986,6.096
9,19,1875,26,Michael Carter,Queen's,Male,medium,jet-black,19.558,14.986,5.588000000000001
2,27,1880,20,Michael Graham,Selwyn,Male,dark,jet-black,20.32,15.748000000000001,6.604
12,28,1871,23,Glen Davenport,Pembroke,Male,light,brown,19.558,15.24,6.096
6,25,1882,22,James Harrison,Corpus Christi,Male,medium,dark,19.812,15.748000000000001,6.35
2,4,1885,26,Brian Young,Emmanuel,Male,medium,fair,19.812,15.494,5.842
5,19,1873,19,Ryan Wheeler,St Catharine's,Male,light,jet-black,19.05,14.986,6.096
6,1,1884,18,Antonio Griffin,Emmanuel,Male,light,fair,20.573999999999998,14.986,6.096
8,21,1880,23,Joshua Lang,Christ's,Male,medium,dark,20.828,14.478000000000002,6.35
8,27,1887,23,Justin Adams,King's,Male,dark,fair,18.541999999999998,15.748000000000001,6.096
3,4,1880,21,Seth Santana,King's,Male,light,brown,19.812,16.002,6.8580000000000005
3,18,1895,18,Marcus Allen,Selwyn,Male,dark,dark,19.812,15.24,5.842
8,21,1886,19,Kevin James,Trinity Hall,Male,dark,dark,20.828,16.002,5.842
1,1,1884,19,Thomas Butler,Clare,Male,dark,jet-black,20.573999999999998,15.24,5.08
3,14,1890,24,Joshua Smith,Fitzwilliam,Male,light,fair,20.32,15.748000000000001,6.35
2,10,1874,19,Allen Walker,St John's,Male,light,dark,19.558,14.986,6.8580000000000005
1,22,1893,27,Jason Thomas,Fitzwilliam,Male,dark,red,19.05,14.732,5.588000000000001
12,30,1902,18,Bobby Simmons,Queen's,Male,light,fair,19.558,14.986,6.096
1,1,1879,20,Robert Patel,Gonville & Caius,Male,dark,jet-black,19.304,14.732,5.588000000000001
1,2,1877,23,Jason Bates,Clare,Male,dark,fair,19.812,15.494,5.588000000000001
1,7,1890,22,Brian Hamilton,King's,Male,dark,brown,19.812,15.748000000000001,5.588000000000001
1,23,1879,22,Patrick Ortega,Jesus,Male,light,dark,21.082,16.002,6.096
6,9,1894,26,Joshua Morales,Jesus,Male,dark,dark,20.32,14.732,6.096
5,1,1877,20,Zachary Chapman,Queen's,Male,medium,dark,20.066000000000003,15.748000000000001,7.111999999999999
4,9,1864,25,Michael Young,Gonville & Caius,Male,dark,brown,19.558,15.748000000000001,5.3340000000000005
10,21,1893,23,Kenneth Smith,Sidney Sussex,Male,medium,fair,20.32,14.986,6.35
6,18,1890,19,Manuel Diaz,Pembroke,Male,light,jet-black,19.812,15.494,6.096
10,17,1898,20,Dennis Reid,Downing,Male,dark,jet-black,19.558,14.986,6.096
8,4,1890,23,Brandon Thomas,St John's,Male,medium,fair,19.558,15.494,6.604
5,7,1876,21,David Li,St Edmund's,Male,light,brown,19.558,15.748000000000001,6.604
5,14,1877,20,Zachary Hernandez,Magdalene,Male,medium,red,19.304,14.986,6.604
11,20,1871,19,Joshua Pacheco,King's,Male,dark,fair,19.812,15.748000000000001,5.842
8,31,1887,20,Gregory Jones,Fitzwilliam,Male,dark,brown,20.828,16.002,6.096
7,31,1885,20,Robert Blake,Magdalene,Male,dark,fair,19.304,14.732,6.35
12,24,1887,19,Anthony Juarez,Jesus,Male,light,brown,19.812,16.256,6.35
9,17,1871,20,Shawn Vega,Peterhouse,Male,medium,brown,19.05,15.494,6.096
8,17,1873,21,Raymond Davenport,Christ's,Male,light,fair,20.32,14.986,6.35
9,17,1885,24,Brett Johnson,Trinity,Male,light,dark,20.573999999999998,14.732,5.842
2,2,1888,28,Cory Green,Emmanuel,Male,medium,jet-black,20.32,15.494,6.35
12,1,1869,24,John Hoover,Emmanuel,Male,medium,fair,19.05,14.732,6.35
7,25,1897,22,Matthew Rodriguez,Peterhouse,Male,light,red,20.32,15.494,6.096
8,7,1882,26,Devon White,Selwyn,Male,medium,dark,20.066000000000003,14.732,6.8580000000000005
5,16,1882,18,James Bennett,Trinity,Male,light,brown,18.288,14.986,6.35
2,18,1892,18,Patrick Patton,Gonville & Caius,Male,medium,red,21.336000000000002,14.732,5.588000000000001
12,21,1886,21,Jacob Rodriguez,King's,Male,dark,fair,20.32,15.494,6.35
10,3,1889,23,Jimmy Fitzgerald,Selwyn,Male,light,dark,20.828,14.732,6.096
7,30,1867,29,Matthew Swanson,Jesus,Male,dark,dark,19.05,15.494,6.35
5,29,1879,24,Lawrence Cook,Queen's,Male,light,dark,20.066000000000003,15.24,6.35
11,20,1884,19,Kelly Palmer,Sidney Sussex,Male,medium,jet-black,19.05,14.732,6.35
7,4,1874,20,James Rich,Trinity,Male,light,jet-black,19.05,13.716000000000001,6.35
10,14,1887,26,Brian Kramer,Pembroke,Male,medium,red,18.541999999999998,15.494,6.35
12,4,1897,18,Jeffrey Smith,Corpus Christi,Male,medium,red,18.288,14.986,6.35
1,3,1877,19,Daniel Bradley,Corpus Christi,Male,medium,dark,19.558,15.494,5.588000000000001
9,30,1876,24,Travis Reynolds,Pembroke,Male,medium,red,19.304,15.24,6.604
6,8,1889,30,Johnny Dean,Gonville & Caius,Male,medium,red,19.812,16.256,6.8580000000000005
7,27,1870,21,Jerry Johnson,St John's,Male,medium,brown,19.558,16.256,6.096
12,6,1895,20,Charles Casey,Magdalene,Male,light,jet-black,20.066000000000003,14.223999999999998,5.842
9,20,1877,20,James Todd,Sidney Sussex,Male,light,brown,19.558,15.24,6.604
1,3,1870,23,Todd Delacruz,Queen's,Male,light,brown,20.066000000000003,15.24,5.842
5,16,1901,18,David Mcdaniel,Fitzwilliam,Male,dark,dark,19.812,15.494,5.588000000000001
8,6,1879,19,Christopher Dudley,Emmanuel,Male,dark,brown,20.066000000000003,15.24,6.604
1,29,1866,28,Joshua Mclean,Selwyn,Male,dark,dark,19.304,15.24,5.842
7,11,1887,18,Theodore Coleman,King's,Male,dark,fair,20.32,14.478000000000002,6.096
8,28,1895,19,Matthew Foley,Gonville & Caius,Male,light,brown,19.812,14.478000000000002,6.096
7,22,1881,24,Johnathan Taylor,Christ's,Male,medium,fair,18.796000000000003,16.002,5.842
1,19,1888,18,Tyler Schaefer,Queen's,Male,dark,brown,20.066000000000003,14.732,6.096
5,7,1896,23,Jason Patterson,St John's,Male,medium,fair,20.32,15.24,5.842
12,12,1873,22,Terry West,Queen's,Male,light,jet-black,20.066000000000003,14.986,5.588000000000001
